date,price,volume,demand_bid,supply_bid
2024-12-28,"[2011.582659866197, 2005.0635534515825, 1958.2361451552856, 1975.2629073743065, 1927.2641604387256, 2496.5955970324826, 3264.3414583469485, 4234.28999086745, 6545.221564532854, 7031.47175125602, 4211.896291996326, 3496.5882718907737, 3072.072332275898, 2824.6232088632883, 2950.1104594574463, 3286.208821184898, 3672.749104761722, 6047.256910932249, 8846.274996024853, 3863.7689079897777, 3560.2043410999445, 3224.712015875272, 2669.37405572619, 2440.699150022444]","[34934.84, 36299.58, 37875.3, 37841.12, 38221.57, 38255.54, 41313.9, 42156.9, 45872.990000000005, 45654.09, 39498.99, 38613.3, 35012.41, 34815.07, 49400.44, 56168.69, 52969.92, 29211.92, 24074.58, 23070.48, 25358.55, 29555.4, 29497.8, 33973.25]","[10657.925, 10911.15, 11037.95, 11065.175, 11063.075, 11722.325, 12391.275, 16400.0, 19646.15, 20926.25, 17533.6, 16958.95, 13186.85, 12651.55, 16033.275, 19248.425, 19140.5, 14604.725, 13949.65, 11317.85, 11529.65, 11196.925, 10167.75, 10946.725]","[31616.45, 32782.175, 33576.2, 33708.2, 31687.6, 24672.875, 18103.425, 14236.475, 12984.65, 12267.75, 13327.8, 16991.575, 20304.1, 24844.45, 25546.3, 22740.15, 17128.9, 7982.700000000001, 6489.625, 7555.85, 12144.5, 16995.025, 22308.925, 27307.6]"
2024-12-29,"[2084.286098922446, 2042.5814814866144, 1981.990633474228, 1983.3639561312737, 2036.0152018461072, 2479.416578256936, 3172.8672439199813, 3621.672100854641, 4180.324641813665, 4116.51737904489, 3418.5591782119964, 3158.622523277499, 2866.119655225468, 2303.3793397500367, 2605.3747080755106, 2848.301834813756, 3158.909676935032, 3457.2234528559766, 4259.10044638494, 3223.232418523916, 3224.486128289697, 3103.022287862744, 2615.382835573897, 2489.481735408752]","[35005.2, 36076.6, 35615.34, 35678.72, 36004.41, 35324.92, 37541.0, 34071.61, 34291.23, 35784.97, 27111.25, 29653.1, 29248.1, 31916.7, 34358.2, 36826.19, 36033.0, 21803.4, 23062.83, 21546.2, 23588.8, 27416.33, 27905.18, 31722.44]","[9711.725, 9951.775, 9691.6, 9689.7, 9921.375, 9586.8, 11059.875, 12309.175, 13659.775, 14722.225, 11607.375, 10744.775, 9713.3, 9120.15, 9940.275, 11360.6, 11580.425, 9047.45, 9466.725, 7549.825000000001, 8098.2, 8496.5, 8266.6, 8912.225]","[32490.7, 34061.55, 34666.225, 35189.425, 33439.25, 26732.5, 20852.525, 16674.95, 15151.175, 15813.025, 16468.95, 21150.075, 25335.325, 29694.875, 29380.55, 25268.5, 19434.025, 13276.05, 11127.05, 11754.175, 16784.125, 21156.35, 26971.55, 30193.2]"
2024-12-30,"[2623.2374067752494, 2394.703913717341, 2132.1557311648694, 2172.822339912692, 2361.1789614248987, 2923.2604456381, 3795.310012507429, 7132.163259685952, 10000.0, 9497.631923239189, 4947.353510268007, 3749.249233017417, 3402.5873927010634, 2945.122546326964, 3166.6926338138705, 3651.081410455605, 4771.285400770644, 10000.0, 10000.0, 6813.809132261548, 3930.392948211916, 3509.345662965827, 3010.162882087983, 2927.9603677913133]","[39195.6, 42119.24, 42647.7, 42412.95, 41894.9, 39002.5, 41007.63, 42757.8, 43393.96, 43850.5, 38756.3, 34386.7, 34117.3, 35325.0, 42813.2, 47910.76, 47552.51, 27685.8, 24868.0, 27965.8, 23511.2, 24958.3, 29265.38, 34716.97]","[11878.55, 12201.05, 12073.425, 12063.325, 12112.475, 12223.375, 14162.25, 17402.575, 20295.025, 21395.3, 16679.274999999998, 14929.975, 12704.125, 12139.75, 14585.1, 17442.525, 18002.125, 16303.325, 18384.325, 12884.4, 10218.825, 9847.725, 10003.725, 11212.975]","[29234.125, 30926.25, 31841.65, 31819.925, 29429.35, 22576.85, 14980.725, 11409.575, 10848.5, 11097.075, 11939.575, 15636.5, 20262.425000000003, 24541.8, 24669.025, 20521.85, 13782.9, 6921.45, 6217.0, 7788.4, 12037.375, 14110.775, 19107.65, 23008.35]"
2024-12-31,"[2369.3118450624697, 2247.9159899006218, 2229.0675862587923, 2213.26146880604, 2274.7110507290463, 2759.334006555174, 3745.16935459189, 7257.504737619498, 10000.0, 9467.704444344716, 5065.4750699003225, 3679.35513691551, 3335.2418443155298, 2779.287505126532, 2924.253475267481, 3196.578022360716, 4179.555769494733, 9423.750284394557, 10000.0, 6602.971871971728, 3866.6916885622063, 3401.571704158679, 2838.5800786003847, 2590.6979062327737]","[39315.2, 39626.2, 40532.1, 40434.27, 39448.8, 39876.9, 42828.87, 43553.16, 38755.17, 36989.66, 35002.7, 32122.0, 34027.8, 34477.5, 42470.4, 44077.3, 41701.52, 25663.29, 24625.99, 24560.2, 20788.1, 23004.9, 24618.2, 30349.41]","[11558.575, 11493.5, 11534.9, 11524.15, 11338.0, 12047.775, 14055.725, 17466.0, 19262.025, 19265.475, 15276.95, 14132.725, 12375.95, 11350.05, 13284.8, 14581.525, 15378.925, 13950.55, 17869.3, 11509.35, 8933.75, 8805.475, 8219.175, 9273.4]","[29507.225, 30756.225, 32002.325, 32433.375, 30466.325, 24764.525, 16112.8, 12064.575, 9688.8, 9486.475, 10503.95, 14074.725, 19518.15, 24167.3, 24120.7, 20564.625, 13252.65, 6528.475, 6156.5, 7127.325, 10398.0, 14283.775, 18956.275, 24036.225]"
2025-01-01,"[2298.22992082027, 2143.934005823627, 2087.4535151740024, 2077.5541041183183, 2128.019844610005, 2626.971900379964, 3148.066849284219, 4259.397213232799, 7604.997187209109, 7959.844650829593, 4370.973495309329, 3644.7830954966703, 3105.2343493589915, 2625.0307461394545, 2992.069407980552, 3103.8840284487, 3346.6162313416557, 5230.1596913312405, 9766.800318319907, 3708.95631415549, 3257.172042034428, 3040.005019695766, 2572.150008406096, 2490.7770242192937]","[37509.6, 40146.8, 39617.1, 39297.6, 39462.0, 35687.6, 35080.6, 37190.62, 42327.0, 39923.2, 31896.29, 28820.9, 31273.39, 32229.9, 41414.18, 41857.8, 36659.2, 25350.8, 30246.93, 23739.2, 20507.0, 24040.7, 26219.07, 33488.59]","[10884.3, 11271.95, 10938.275, 10880.925, 11007.15, 10360.475, 10982.1, 13909.525, 16165.35, 16418.85, 13953.45, 13614.925, 11216.925, 10417.75, 12404.75, 13655.05, 12793.425, 11246.6, 13300.525, 9285.975, 8003.575, 7960.3, 7947.975, 9615.75]","[24080.75, 25808.1, 26751.1, 26997.3, 25871.275, 21030.275, 16521.3, 14032.925, 12003.825, 10779.275, 11017.0, 12806.0, 16152.875, 19782.925, 20546.35, 18951.875, 15342.675, 8765.975, 7819.575, 9039.35, 10295.475, 13373.525, 16821.15, 19869.85]"
2025-01-02,"[2178.0438023934885, 2116.402789283858, 2044.397951480541, 2033.843161576169, 2088.71907962312, 2776.052529717217, 3390.254132819897, 4624.23917443727, 6295.608795850917, 5503.465401524598, 4697.646395562114, 3627.8336554920097, 3243.0059045877897, 2787.3502456977703, 3055.752027853814, 3414.522725278237, 3891.294565999249, 7294.026410633603, 10000.0, 4839.848939376412, 3600.7174878043734, 3370.919813422596, 3006.364005149141, 2678.115332154227]","[40016.9, 41606.02, 41711.1, 41456.98, 40734.4, 38361.6, 39602.5, 44355.2, 44743.380000000005, 44024.7, 41271.9, 37051.1, 37085.4, 36321.86, 45372.6, 49454.4, 47003.49, 34832.22, 31595.18, 26796.5, 24168.5, 27693.6, 31034.3, 36134.72]","[11462.075, 11833.925, 11530.275, 11495.3, 11422.55, 11461.925, 12862.85, 16554.65, 19082.05, 18721.8, 16372.125, 14867.3, 13103.0, 11926.025, 14291.4, 16224.825, 16520.3, 14744.375, 16129.85, 11968.25, 9785.75, 9924.3, 10112.575, 10983.05]","[31414.2, 33089.575, 33825.45, 34245.65, 32472.125, 26579.825, 19056.75, 15046.225, 12839.875, 12734.1, 13859.625, 17680.0, 21895.175, 27053.125, 27356.05, 23505.425, 16420.375, 9359.55, 7954.799999999999, 9620.25, 12675.3, 17518.9, 22498.725, 25805.65]"
2025-01-03,"[2096.742804307549, 2108.94110059123, 2009.705405860254, 1999.7714725540864, 2038.4076108101096, 2468.819498557392, 3367.392086028755, 4820.935115052742, 5909.1006062809065, 5186.860319940257, 4488.284419425147, 3472.4050060197114, 2990.6970458940928, 2652.858251423432, 2966.2602823938323, 3270.435678323608, 3779.600828392753, 6841.208834698698, 10000.0, 4560.571583478577, 3637.50131845149, 3159.726028492095, 2832.0967171651505, 2561.419142875238]","[35676.9, 37068.44, 37089.86, 36806.39, 37330.98, 37605.5, 39692.31, 47462.58, 48047.53, 45957.33, 41072.74, 37559.94, 34281.1, 33447.32, 43420.92, 47544.49, 45488.93, 34819.75, 34598.97, 29341.54, 26058.6, 28127.1, 29611.45, 34421.36]","[10269.75, 10630.125, 10261.325, 10178.6, 10426.9, 10938.925, 12538.6, 17897.1, 20042.925, 18412.7, 15912.9, 14422.625, 11469.6, 10421.225, 13143.8, 15539.325, 15776.5, 14824.625, 16245.725, 12104.0, 9893.475, 9015.0, 9509.925, 10283.9]","[32547.25, 34529.5, 35157.4, 35717.85, 34446.375, 27678.625, 19196.075, 14972.775, 13312.3, 13737.65, 14849.175, 17909.9, 22816.725, 28237.825, 29306.325, 24965.55, 16741.325, 9430.0, 8667.25, 9584.225, 12683.725, 17492.95, 22790.0, 27141.15]"
2025-01-04,"[2442.1618825422365, 2392.5787299290905, 2343.5653495811976, 2272.779487702568, 2326.987546541972, 2697.041579867515, 3784.412826127336, 7433.628645508082, 9327.9581245322, 6445.327948313104, 4551.125033044371, 3483.2781553444493, 3146.255847750865, 2825.815069743752, 2950.389345809621, 3262.109430914738, 3977.771720872333, 7490.977875824246, 10000.0, 5293.349502624115, 3830.033546702135, 3435.78418579231, 3177.6615316939424, 3017.196940043584]","[40521.8, 41334.7, 41092.17, 40975.22, 41267.59, 40668.6, 41991.880000000005, 47908.37, 45064.49, 44246.03, 41718.15, 35548.1, 33321.7, 33357.11, 41732.5, 45051.07, 46728.51, 32893.7, 30582.8, 29690.02, 24796.19, 27354.2, 29177.5, 33636.1]","[12245.925, 12248.625, 11825.3, 11651.5, 11847.55, 12250.075, 14324.9, 19598.975, 20820.425, 18551.125, 16814.05, 14186.925, 11778.775, 11411.3, 12980.975, 15201.425, 16964.725, 15060.075, 18241.175, 13631.05, 10559.125, 10147.425, 10169.6, 11123.75]","[31054.975, 32711.175, 33680.575, 33994.325, 32668.225, 26025.775, 17614.9, 13165.4, 11585.025, 12069.05, 13580.375, 16247.4, 21634.35, 27284.55, 27689.1, 24006.4, 15600.3, 8653.95, 7678.2, 8384.35, 10885.15, 15028.6, 19954.475, 24073.875]"
2025-01-05,"[2541.719286662053, 2392.1013822589234, 2174.324190762377, 2191.9539332789645, 2205.5800454600217, 2817.09660502201, 3532.2008042061498, 4785.6032109002535, 5739.13850855253, 4664.231900765896, 3582.352234642816, 3216.49407930987, 2775.536044157525, 2295.711688053724, 2724.513071156717, 3051.671268242785, 3372.107312739135, 4258.428405830384, 7164.581494326537, 4198.091949544859, 3331.4998410042526, 3097.776272509628, 2795.333339058455, 2616.283537472571]","[35911.45, 38077.96, 38070.4, 37018.91, 37351.5, 36710.4, 38191.7, 42552.77, 41684.74, 38708.87, 31766.24, 26823.9, 26997.89, 27890.7, 32162.67, 37784.8, 36585.06, 27867.8, 33595.0, 28546.15, 24503.8, 25938.9, 24069.36, 29157.06]","[11162.3, 11233.325, 10875.775, 10648.6, 10738.2, 11126.275, 12665.725, 15806.625, 16418.725, 15462.15, 12669.65, 10128.4, 9276.425, 8357.25, 9807.075, 11989.3, 13260.325, 12374.575, 15244.85, 12016.05, 9254.875, 8295.9, 8049.325000000001, 9021.075]","[29556.025, 31698.45, 32500.75, 32652.25, 31296.9, 24550.075, 18046.8, 14120.425, 12463.025, 12579.6, 13875.125, 17432.425, 21410.775, 26133.875, 27760.325, 24194.625, 17955.725, 10372.4, 9846.0, 10296.625, 13702.975, 16775.600000000002, 20317.325, 25690.175]"
2025-01-06,"[2234.81168674446, 2113.269727492239, 2080.343576157146, 2060.0249223047167, 2124.1447400639004, 2982.261176582267, 4156.5520141207335, 8982.288248702394, 10000.0, 9976.484411239242, 5584.947486316717, 3749.3169439526114, 3215.518560204812, 2585.6483693507475, 2930.289650657594, 3505.704314368068, 6068.897793569669, 10000.0, 9999.999999999998, 10000.0, 4641.673375350514, 3408.512080868328, 3150.003739032753, 3170.480780292915]","[33361.9, 33338.5, 35064.93, 34924.9, 35292.52, 33183.4, 37051.9, 39676.98, 39209.1, 40065.34, 37640.82, 30893.5, 28717.14, 29800.4, 34131.27, 40376.62, 46295.91, 28267.17, 25427.98, 28194.6, 30458.97, 24746.4, 23946.3, 27933.1]","[9817.85, 9666.225, 9868.625, 9869.0, 10011.2, 11013.975, 13889.35, 19089.25, 20997.375, 20364.975, 17287.675000000003, 14774.05, 11849.025, 9855.25, 11711.5, 15171.85, 18439.125, 17380.375, 22730.075, 17747.925, 13760.625, 9733.7, 8892.175, 10225.6]","[27504.0, 29578.175, 31020.275, 31368.925, 29791.575, 21210.475, 14083.175, 10076.125, 9802.275, 10026.8, 11320.85, 15152.25, 17442.575, 20598.775, 21850.2, 19751.35, 13205.525, 7066.8, 6357.0, 7048.65, 10609.15, 12684.45, 14832.85, 20175.6]"
2025-01-07,"[2716.8575277434043, 2468.810650503913, 2223.167073422984, 2152.886920769362, 2159.265222541658, 2793.8437662243728, 4033.236644129208, 9611.303348283333, 10000.0, 10000.0, 6277.081867631892, 3638.712404268946, 3255.905303386984, 2731.245868900018, 3057.898084848525, 3416.668541141961, 4379.453713761426, 10000.0, 10000.0, 9753.01180518857, 4336.215950883769, 3410.959204053096, 3112.58849538279, 2747.771138367896]","[35314.7, 38810.22, 39062.7, 38702.2, 35827.0, 34562.2, 37093.8, 36659.98, 38025.78, 38126.880000000005, 37755.62, 29729.12, 28163.7, 28334.1, 33632.17, 42436.48, 46353.92, 27787.59, 25058.78, 26492.08, 25396.9, 24672.5, 24640.42, 27613.92]","[11383.575, 11602.3, 11155.2, 11011.975, 10309.2, 11011.075, 13982.75, 18466.8, 19924.925, 20345.45, 18173.4, 14390.375, 11859.1, 9992.75, 11871.25, 15386.85, 18054.225, 18227.725, 26512.4, 17223.725, 12067.925, 9620.3, 8737.725, 9137.675]","[26642.775, 29661.625, 32433.275, 33059.075, 30003.25, 22046.65, 13798.35, 9310.75, 9506.45, 9531.725, 10494.25, 13912.15, 16695.425, 20629.5, 22120.9, 20610.05, 13832.7, 6946.9, 6264.7, 6643.575, 9447.875, 12815.6, 15866.075, 20625.875]"
2025-01-08,"[2436.5036965892023, 2191.857745092378, 2118.134115746394, 2097.6025373729008, 2126.31054455132, 2840.0269848693424, 4241.628872813959, 10000.0, 9999.999999999998, 10000.000000000002, 4334.034022512267, 3448.3857368193208, 3142.610127469484, 2599.68857605374, 2907.4020198371504, 3250.7012292845534, 5350.147897667441, 10000.0, 10000.0, 9993.632868417408, 3870.8856585178223, 3471.4700765025764, 2992.5999754732115, 2881.0198688802634]","[32828.1, 36366.9, 38030.04, 38149.3, 36950.42, 33633.700000000004, 35949.7, 34221.88, 35059.79, 37587.59, 34395.47, 29243.94, 28877.5, 28076.2, 32644.81, 37295.84, 39647.01, 25122.05, 24295.0, 25559.46, 26491.69, 23931.22, 24776.99, 27593.1]","[9961.075, 10514.725, 10732.45, 10742.1, 10485.825, 10722.925, 13879.625, 19108.8, 21721.65, 18969.95, 15014.575, 12506.1, 10711.45, 9127.675, 10617.675, 13241.075, 15793.375, 18888.775, 27403.65, 17379.5, 11365.575, 9466.025, 8464.0, 9337.025]","[27906.7, 31270.025, 33210.05, 33600.3, 30570.65, 21321.425, 12381.7, 8555.475, 8764.95, 9396.9, 10903.125, 14370.875, 16665.575, 20740.775, 21881.525, 19731.775, 11732.15, 6280.525, 6073.75, 6389.875, 10001.875, 12616.075, 16217.85, 22816.675]"
2025-01-09,"[2860.126967540785, 2726.810230955956, 2572.132550605855, 2566.297141255542, 2666.229724266215, 3058.93444531407, 4818.395606618759, 10000.0, 10000.0, 8816.50856717701, 4616.573789806325, 3475.781484323576, 3105.213245743567, 2926.8750633656546, 3169.6544579287315, 3439.832832459564, 5690.142326390694, 10000.0, 10000.000000000002, 10000.0, 5217.015608160579, 3712.366467469711, 3202.293630242683, 3122.343541591774]","[31861.83, 36347.19, 36769.46, 37016.53, 35320.3, 32836.6, 36375.4, 27341.9, 30493.01, 37592.92, 33163.7, 27954.08, 28374.7, 29897.9, 32864.59, 36699.2, 37523.19, 23038.49, 22247.97, 23032.38, 28343.09, 23698.99, 21773.2, 26009.35]","[11234.6, 11716.875, 11375.4, 11314.925, 11274.275, 11503.875, 15213.4, 21278.725, 22804.55, 19834.2, 15805.225, 12893.325, 10701.75, 10427.875, 12167.175, 14097.275, 17000.1, 20240.625, 29692.425000000003, 20496.975, 13982.55, 10592.5, 9165.8, 10124.65]","[26507.925, 29155.050000000003, 30308.675, 30334.65, 27575.95, 20058.375, 11681.325, 6835.475, 7623.275, 9665.025, 10571.625, 13698.825, 16229.025, 20888.8, 21570.75, 17877.35, 10584.975, 5759.625, 5562.0, 5758.1, 8474.9, 12207.975, 15460.625, 22102.375]"
2025-01-10,"[2764.5564120499366, 2573.4568279357663, 2361.2482545502903, 2282.652013948238, 2485.679367396863, 2981.959481790547, 4708.706914385115, 10000.0, 10000.0, 9209.369724448325, 4760.414309049837, 3620.318767046573, 3427.956776317582, 2980.3638753458245, 3127.1724376381108, 3332.7648620274454, 4096.629211203682, 10000.0, 10000.0, 9999.999999999998, 4487.832068644885, 3800.388402930344, 3226.820455896698, 3103.1832395408505]","[33036.19, 36073.04, 36843.8, 36682.77, 35200.11, 31432.85, 33877.17, 27783.48, 32163.07, 36063.29, 33511.1, 27677.85, 25696.7, 29892.3, 28871.8, 34300.3, 34957.44, 24183.58, 22589.36, 24166.5, 27897.49, 24761.6, 21629.9, 24863.4]","[11079.85, 11124.4, 10807.8, 10665.575, 10556.025, 10799.0, 14170.175, 22156.075, 21760.25, 19441.35, 16093.675, 13761.975, 11225.1, 10643.175, 11374.15, 13116.475, 14853.4, 17081.775, 27928.675, 18366.35, 12376.975, 10553.3, 8825.675, 9185.6]","[24718.975, 26558.625, 27861.6, 27800.15, 25236.15, 19452.7, 11633.6, 6983.375, 8040.775, 9168.75, 10808.8, 13438.775, 16282.15, 20567.575, 20265.85, 19074.025, 12154.45, 6045.9, 5647.35, 6041.625, 9737.95, 12320.675, 14497.925, 20209.525]"
2025-01-11,"[2825.4984113539026, 2620.8612890925256, 2489.1912239759395, 2426.7424887289544, 2533.2729074215317, 2943.744351271252, 4319.256975912286, 10000.0, 10000.0, 8190.242802956922, 4348.131725887864, 3705.505757311352, 3079.24493917829, 2669.4631847473875, 3354.209788143025, 3643.1568944909473, 5823.018492612113, 9999.999999999998, 9999.999999999998, 10000.000000000002, 6199.373868704987, 3782.4390241431943, 3040.1161836866363, 2799.102119518618]","[31545.1, 33657.01, 35942.7, 36487.3, 34142.28, 31099.67, 32651.5, 30238.08, 33891.0, 37568.79, 33085.0, 30646.18, 25907.69, 26966.66, 35524.91, 44148.06, 43934.08, 25247.39, 24062.8, 24982.18, 32519.59, 28294.93, 21700.0, 23803.99]","[10859.45, 10764.175, 10823.7, 10842.475, 10368.1, 10712.825, 12504.025, 18632.0, 19852.45, 16860.6, 14907.875, 13769.075, 10222.825, 9193.0, 12980.225, 15902.55, 17502.9, 16642.975, 28568.0, 20398.575, 14345.15, 10676.875, 8106.375, 8244.35]","[25252.4, 27752.75, 29299.075, 29582.425, 26505.375, 19536.675, 11851.325, 7584.525, 8472.75, 9772.375, 11601.75, 13911.575, 16339.725, 21004.5, 22435.2, 19484.225, 12947.775, 6311.85, 6015.7, 6245.55, 9072.6, 12642.75, 15307.275, 21365.475]"
2025-01-12,"[2778.113195703629, 2532.937745159474, 2323.406206551321, 2263.3298866271643, 2395.177692122506, 2588.914942029376, 3400.23920441402, 7546.1352226252, 10000.0, 7772.706345612529, 4523.036453331441, 3542.295795452509, 3015.45951333619, 2433.696297265928, 3013.270209729964, 3132.8758031390485, 3442.5412822711205, 4075.291926192031, 9749.23871055953, 5954.5332994164, 4009.291339634481, 3064.4149266839177, 2196.7685474026493, 2346.829770917396]","[27842.1, 31102.51, 31563.1, 31633.68, 30946.01, 25987.3, 28617.9, 40862.4, 42600.58, 39739.3, 38048.1, 34051.75, 25788.85, 26967.1, 32384.5, 36632.76, 34524.29, 27393.79, 35655.0, 33682.29, 26724.23, 22955.4, 18759.5, 21586.1]","[9505.025, 9811.4, 9641.2, 9565.925, 9556.025, 8634.0, 9017.4, 15166.25, 17486.225, 16073.725, 14553.25, 12523.15, 8550.5, 7907.95, 10049.375, 11836.25, 11543.575, 10468.7, 15120.5, 12729.475, 9677.775, 7029.25, 5706.775, 6631.8]","[24915.3, 27714.4, 29058.25, 29534.4, 27263.9, 19646.625, 13644.475, 11211.425, 10650.15, 10213.525, 12077.775, 14390.625, 17579.2, 23207.65, 24312.75, 20523.675, 14923.1, 9724.85, 9129.6, 9105.025, 10434.825, 13142.975, 16561.975, 22399.25]"
2025-01-13,"[2545.8147705433344, 2154.2721327320223, 2134.038076462981, 2133.561344787614, 2178.8378120368725, 2892.7548024816447, 4154.130926430152, 9999.999999999998, 10000.0, 10000.0, 6703.139511647564, 3670.038472274752, 3077.87695894238, 2602.858690257688, 3072.911972731192, 3666.464780309088, 5735.968521220644, 10000.0, 9999.999999999998, 10000.0, 7356.265441930511, 3678.946190768276, 2906.952756316901, 2743.4403093319734]","[28014.44, 30355.9, 30930.0, 31487.5, 31315.61, 29706.1, 31254.38, 31911.66, 33538.79, 37762.3, 40579.3, 33208.72, 25550.19, 27459.6, 32214.83, 38237.130000000005, 38525.22, 26712.49, 24290.19, 24801.4, 32423.31, 28367.4, 23071.44, 23839.76]","[8954.6, 9043.0, 9049.8, 9207.45, 9211.55, 9895.875, 11437.0, 18923.05, 21423.475, 22097.4, 18769.725, 14455.925, 10414.225, 9518.725, 11855.7, 14413.775, 16273.625, 16151.25, 26584.55, 21003.75, 14282.425, 10596.675, 8667.1, 8592.925]","[24361.55, 26807.1, 28328.95, 28773.8, 26828.25, 19599.475, 11141.55, 7981.674999999999, 8389.7, 9445.575, 11154.775, 14571.05, 16067.4, 19727.025, 19966.75, 15762.775, 10711.125, 6683.125, 6077.55, 6202.85, 8869.8, 13261.025, 15111.8, 18908.1]"
2025-01-14,"[2719.4203699012683, 2693.008490911277, 2518.4010802020643, 2475.451519935023, 2696.305291595197, 3115.266255653731, 4213.74453764102, 10000.0, 10000.000000000002, 10000.0, 4644.349287738283, 3396.057503514459, 3085.265217886578, 2834.3490921247703, 3199.056325359733, 3278.531039343593, 3932.43773324296, 4733.230796453766, 10000.0, 9086.38261084003, 4434.486910377442, 3738.383622852467, 2897.401055149954, 2916.781581360618]","[35584.09, 41590.0, 42184.7, 41971.86, 38594.6, 34733.7, 32531.0, 38346.67, 37289.09, 35960.49, 41833.78, 36043.95, 32261.51, 31385.37, 33656.9, 35638.84, 36293.7, 30375.9, 33023.0, 33063.19, 28505.1, 28300.49, 23490.5, 24775.5]","[11153.9, 12351.75, 12207.25, 12042.05, 11558.725, 11352.8, 11527.775, 18646.8, 20553.25, 20237.8, 16243.6, 13385.325, 11088.325, 10139.775, 11366.85, 12259.55, 13157.15, 12451.5, 19182.625, 14711.525, 11211.55, 10036.325, 8154.799999999999, 8766.9]","[28409.7, 30980.1, 32275.55, 32579.175, 29102.55, 20629.7, 12402.95, 9586.675, 9322.275, 8990.125, 13774.55, 17482.3, 19140.1, 22131.175, 21374.55, 19169.15, 14231.45, 9864.15, 8337.75, 8558.125, 10814.575, 14840.15, 16877.975, 21175.075]"
